"Run","evacuationTime","createdPeds","flow"
"0","51.99999999999988","100.0","1.9230769230769276"
"1","51.19999999999988","100.0","1.9531250000000044"
"2","47.99999999999989","100.0","2.083333333333338"
"3","51.59999999999988","100.0","1.9379844961240356"
"4","49.59999999999989","100.0","2.016129032258069"
"5","52.799999999999876","100.0","1.8939393939393985"
"6","49.59999999999989","100.0","2.016129032258069"
"7","50.79999999999988","100.0","1.9685039370078785"
"8","50.79999999999988","100.0","1.9685039370078785"
"9","49.999999999999886","100.0","2.0000000000000044"
"10","49.999999999999886","100.0","2.0000000000000044"
"11","49.19999999999989","100.0","2.0325203252032567"
"12","52.39999999999988","100.0","1.90839694656489"
"13","51.99999999999988","100.0","1.9230769230769276"
"14","48.79999999999989","100.0","2.049180327868857"
"15","52.39999999999988","100.0","1.90839694656489"
"16","50.399999999999885","100.0","1.9841269841269886"
"17","50.79999999999988","100.0","1.9685039370078785"
"18","49.19999999999989","100.0","2.0325203252032567"
"19","53.199999999999875","100.0","1.8796992481203052"
"20","50.399999999999885","100.0","1.9841269841269886"
"21","51.59999999999988","100.0","1.9379844961240356"
"22","49.999999999999886","100.0","2.0000000000000044"
"23","51.59999999999988","100.0","1.9379844961240356"
"24","49.59999999999989","100.0","2.016129032258069"
"25","49.59999999999989","100.0","2.016129032258069"
"26","50.79999999999988","100.0","1.9685039370078785"
"27","51.99999999999988","100.0","1.9230769230769276"
"28","49.19999999999989","100.0","2.0325203252032567"
"29","51.59999999999988","100.0","1.9379844961240356"
"30","52.39999999999988","100.0","1.90839694656489"
"31","49.59999999999989","100.0","2.016129032258069"
"32","51.59999999999988","100.0","1.9379844961240356"
"33","53.59999999999987","100.0","1.8656716417910493"
"34","50.399999999999885","100.0","1.9841269841269886"
"35","51.59999999999988","100.0","1.9379844961240356"
"36","50.399999999999885","100.0","1.9841269841269886"
"37","53.59999999999987","100.0","1.8656716417910493"
"38","48.79999999999989","100.0","2.049180327868857"
"39","53.59999999999987","100.0","1.8656716417910493"
"40","50.79999999999988","100.0","1.9685039370078785"
"41","57.59999999999986","100.0","1.7361111111111154"
"42","49.999999999999886","100.0","2.0000000000000044"
"43","53.59999999999987","100.0","1.8656716417910493"
"44","50.399999999999885","100.0","1.9841269841269886"
"45","50.79999999999988","100.0","1.9685039370078785"
"46","52.39999999999988","100.0","1.90839694656489"
"47","49.999999999999886","100.0","2.0000000000000044"
"48","51.99999999999988","100.0","1.9230769230769276"
"49","48.39999999999989","100.0","2.0661157024793435"
"50","50.79999999999988","100.0","1.9685039370078785"
"51","50.399999999999885","100.0","1.9841269841269886"
"52","50.79999999999988","100.0","1.9685039370078785"
"53","50.79999999999988","100.0","1.9685039370078785"
"54","50.399999999999885","100.0","1.9841269841269886"
"55","50.79999999999988","100.0","1.9685039370078785"
"56","51.99999999999988","100.0","1.9230769230769276"
"57","51.19999999999988","100.0","1.9531250000000044"
"58","49.999999999999886","100.0","2.0000000000000044"
"59","52.799999999999876","100.0","1.8939393939393985"
"60","49.19999999999989","100.0","2.0325203252032567"
"61","52.799999999999876","100.0","1.8939393939393985"
"62","52.799999999999876","100.0","1.8939393939393985"
"63","49.19999999999989","100.0","2.0325203252032567"
"64","49.19999999999989","100.0","2.0325203252032567"
"65","51.19999999999988","100.0","1.9531250000000044"
"66","51.19999999999988","100.0","1.9531250000000044"
"67","49.999999999999886","100.0","2.0000000000000044"
"68","51.99999999999988","100.0","1.9230769230769276"
"69","49.999999999999886","100.0","2.0000000000000044"
"70","50.79999999999988","100.0","1.9685039370078785"
"71","51.99999999999988","100.0","1.9230769230769276"
"72","49.999999999999886","100.0","2.0000000000000044"
"73","48.79999999999989","100.0","2.049180327868857"
"74","51.19999999999988","100.0","1.9531250000000044"
"75","49.999999999999886","100.0","2.0000000000000044"
"76","49.59999999999989","100.0","2.016129032258069"
"77","53.199999999999875","100.0","1.8796992481203052"
"78","53.199999999999875","100.0","1.8796992481203052"
"79","50.399999999999885","100.0","1.9841269841269886"
"80","50.79999999999988","100.0","1.9685039370078785"
"81","50.399999999999885","100.0","1.9841269841269886"
"82","51.99999999999988","100.0","1.9230769230769276"
"83","51.99999999999988","100.0","1.9230769230769276"
"84","50.79999999999988","100.0","1.9685039370078785"
"85","47.199999999999896","100.0","2.1186440677966147"
"86","50.79999999999988","100.0","1.9685039370078785"
"87","53.199999999999875","100.0","1.8796992481203052"
"88","51.19999999999988","100.0","1.9531250000000044"
"89","50.79999999999988","100.0","1.9685039370078785"
"90","50.79999999999988","100.0","1.9685039370078785"
"91","52.799999999999876","100.0","1.8939393939393985"
"92","51.59999999999988","100.0","1.9379844961240356"
"93","50.399999999999885","100.0","1.9841269841269886"
"94","50.79999999999988","100.0","1.9685039370078785"
"95","50.79999999999988","100.0","1.9685039370078785"
"96","49.59999999999989","100.0","2.016129032258069"
"97","48.39999999999989","100.0","2.0661157024793435"
"98","50.79999999999988","100.0","1.9685039370078785"
"99","49.59999999999989","100.0","2.016129032258069"
