"Run","evacuationTime","createdPeds","flow"
"0","499.9999999999887","100.0","0.20000000000000454"
"1","499.9999999999887","100.0","0.20000000000000454"
"2","499.9999999999887","100.0","0.20000000000000454"
"3","499.9999999999887","100.0","0.20000000000000454"
"4","499.9999999999887","100.0","0.20000000000000454"
"5","499.9999999999887","100.0","0.20000000000000454"
"6","499.9999999999887","100.0","0.20000000000000454"
"7","499.9999999999887","100.0","0.20000000000000454"
"8","499.9999999999887","100.0","0.20000000000000454"
"9","499.9999999999887","100.0","0.20000000000000454"
"10","499.9999999999887","100.0","0.20000000000000454"
"11","499.9999999999887","100.0","0.20000000000000454"
"12","499.9999999999887","100.0","0.20000000000000454"
"13","499.9999999999887","100.0","0.20000000000000454"
"14","499.9999999999887","100.0","0.20000000000000454"
"15","499.9999999999887","100.0","0.20000000000000454"
"16","499.9999999999887","100.0","0.20000000000000454"
"17","499.9999999999887","100.0","0.20000000000000454"
"18","499.9999999999887","100.0","0.20000000000000454"
"19","499.9999999999887","100.0","0.20000000000000454"
"20","499.9999999999887","100.0","0.20000000000000454"
"21","499.9999999999887","100.0","0.20000000000000454"
"22","499.9999999999887","100.0","0.20000000000000454"
"23","499.9999999999887","100.0","0.20000000000000454"
"24","499.9999999999887","100.0","0.20000000000000454"
"25","499.9999999999887","100.0","0.20000000000000454"
"26","499.9999999999887","100.0","0.20000000000000454"
"27","499.9999999999887","100.0","0.20000000000000454"
"28","499.9999999999887","100.0","0.20000000000000454"
"29","499.9999999999887","100.0","0.20000000000000454"
"30","499.9999999999887","100.0","0.20000000000000454"
"31","499.9999999999887","100.0","0.20000000000000454"
"32","499.9999999999887","100.0","0.20000000000000454"
"33","499.9999999999887","100.0","0.20000000000000454"
"34","499.9999999999887","100.0","0.20000000000000454"
"35","499.9999999999887","100.0","0.20000000000000454"
"36","499.9999999999887","100.0","0.20000000000000454"
"37","499.9999999999887","100.0","0.20000000000000454"
"38","499.9999999999887","100.0","0.20000000000000454"
"39","499.9999999999887","100.0","0.20000000000000454"
"40","499.9999999999887","100.0","0.20000000000000454"
"41","499.9999999999887","100.0","0.20000000000000454"
"42","499.9999999999887","100.0","0.20000000000000454"
"43","499.9999999999887","100.0","0.20000000000000454"
"44","499.9999999999887","100.0","0.20000000000000454"
"45","499.9999999999887","100.0","0.20000000000000454"
"46","499.9999999999887","100.0","0.20000000000000454"
"47","499.9999999999887","100.0","0.20000000000000454"
"48","499.9999999999887","100.0","0.20000000000000454"
"49","499.9999999999887","100.0","0.20000000000000454"
"50","499.9999999999887","100.0","0.20000000000000454"
"51","499.9999999999887","100.0","0.20000000000000454"
"52","499.9999999999887","100.0","0.20000000000000454"
"53","499.9999999999887","100.0","0.20000000000000454"
"54","499.9999999999887","100.0","0.20000000000000454"
"55","499.9999999999887","100.0","0.20000000000000454"
"56","499.9999999999887","100.0","0.20000000000000454"
"57","499.9999999999887","100.0","0.20000000000000454"
"58","499.9999999999887","100.0","0.20000000000000454"
"59","499.9999999999887","100.0","0.20000000000000454"
"60","499.9999999999887","100.0","0.20000000000000454"
"61","499.9999999999887","100.0","0.20000000000000454"
"62","499.9999999999887","100.0","0.20000000000000454"
"63","499.9999999999887","100.0","0.20000000000000454"
"64","499.9999999999887","100.0","0.20000000000000454"
"65","499.9999999999887","100.0","0.20000000000000454"
"66","499.9999999999887","100.0","0.20000000000000454"
"67","499.9999999999887","100.0","0.20000000000000454"
"68","499.9999999999887","100.0","0.20000000000000454"
"69","499.9999999999887","100.0","0.20000000000000454"
"70","499.9999999999887","100.0","0.20000000000000454"
"71","32.39999999999995","100.0","3.0864197530864246"
"72","499.9999999999887","100.0","0.20000000000000454"
"73","499.9999999999887","100.0","0.20000000000000454"
"74","499.9999999999887","100.0","0.20000000000000454"
"75","499.9999999999887","100.0","0.20000000000000454"
"76","499.9999999999887","100.0","0.20000000000000454"
"77","499.9999999999887","100.0","0.20000000000000454"
"78","499.9999999999887","100.0","0.20000000000000454"
"79","499.9999999999887","100.0","0.20000000000000454"
"80","499.9999999999887","100.0","0.20000000000000454"
"81","499.9999999999887","100.0","0.20000000000000454"
"82","499.9999999999887","100.0","0.20000000000000454"
"83","499.9999999999887","100.0","0.20000000000000454"
"84","499.9999999999887","100.0","0.20000000000000454"
"85","499.9999999999887","100.0","0.20000000000000454"
"86","499.9999999999887","100.0","0.20000000000000454"
"87","499.9999999999887","100.0","0.20000000000000454"
"88","499.9999999999887","100.0","0.20000000000000454"
"89","499.9999999999887","100.0","0.20000000000000454"
"90","499.9999999999887","100.0","0.20000000000000454"
"91","499.9999999999887","100.0","0.20000000000000454"
"92","499.9999999999887","100.0","0.20000000000000454"
"93","499.9999999999887","100.0","0.20000000000000454"
"94","499.9999999999887","100.0","0.20000000000000454"
"95","499.9999999999887","100.0","0.20000000000000454"
"96","499.9999999999887","100.0","0.20000000000000454"
"97","499.9999999999887","100.0","0.20000000000000454"
"98","499.9999999999887","100.0","0.20000000000000454"
"99","499.9999999999887","100.0","0.20000000000000454"
