timeStep pedestrianId x-PID10 y-PID10
1 3 3.087112490412782 1.4329320419329765
1 4 5.817580981680732 1.2570687892534442
1 5 2.3663163961933535 1.795345631152077
1 6 4.984344851014116 2.9496295787160483
1 7 4.627506463842134 2.3013674270041293
1 8 4.597244138780281 1.5733528727666792
1 9 4.087111982091295 2.2838579344850882
1 10 2.173243440231636 2.398477815740688
1 11 2.580314853559471 2.789252297161917
1 12 2.563803464488137 2.229916834534604
1 13 3.8073170763263766 1.7491982482067865
1 14 3.176043324709412 1.9973848753641366
1 15 5.190165957955056 2.229749979130546
1 16 2.030248343388973 1.514719987707146
1 17 5.375849815672753 1.0144153060595964
1 18 5.557868807439759 2.831963204091878
1 19 3.3167043876030546 2.6886236260600294
1 20 5.727300281338902 1.8883930688304948
1 21 3.6040020895344513 1.061612528689997
1 22 2.7446026367403946 1.1770647822099285
1 23 5.964777507966679 2.6799889304286113
1 24 4.740039850072157 1.1746930104285838
1 25 4.228154632484711 1.3593669160296868
1 26 3.610386991991188 2.3360343533711743
1 27 4.117363041103558 2.9392278241618652
1 28 5.172761028754343 1.7276898285725228
1 29 2.1287094491759366 2.9895720730604087
1 30 2.365769943290039 1.0319197054623326
1 31 4.534710916794183 2.857587065585567
1 32 5.686844123665127 2.3879744660421296
1 33 2.0050541273716584 1.9983842211114982
1 34 3.1805788144190448 1.022405054059747
2 3 3.087112490412782 1.4329320419329765
2 4 5.817580981680732 1.2570687892534442
2 5 2.3663163961933535 1.795345631152077
2 6 4.984344851014116 2.9496295787160483
2 7 4.627506463842134 2.3013674270041293
2 8 4.597244138780281 1.5733528727666792
2 9 4.087111982091295 2.2838579344850882
2 10 2.173243440231636 2.398477815740688
2 11 2.580314853559471 2.789252297161917
2 12 2.563803464488137 2.229916834534604
2 13 3.8073170763263766 1.7491982482067865
2 14 3.176043324709412 1.9973848753641366
2 15 5.190165957955056 2.229749979130546
2 16 2.030248343388973 1.514719987707146
2 17 5.375849815672753 1.0144153060595964
2 18 5.557868807439759 2.831963204091878
2 19 3.3167043876030546 2.6886236260600294
2 20 5.727300281338902 1.8883930688304948
2 21 3.6040020895344513 1.061612528689997
2 22 2.7446026367403946 1.1770647822099285
2 23 5.964777507966679 2.6799889304286113
2 24 4.740039850072157 1.1746930104285838
2 25 4.228154632484711 1.3593669160296868
2 26 3.610386991991188 2.3360343533711743
2 27 4.117363041103558 2.9392278241618652
2 28 5.172761028754343 1.7276898285725228
2 29 2.1287094491759366 2.9895720730604087
2 30 2.365769943290039 1.0319197054623326
2 31 4.534710916794183 2.857587065585567
2 32 5.686844123665127 2.3879744660421296
2 33 2.0050541273716584 1.9983842211114982
2 34 3.1805788144190448 1.022405054059747
3 3 3.2482428753401864 1.535469559614052
3 4 6.308378811088168 1.415817119220065
3 5 1.9832567381104191 1.8182292744873252
3 6 4.984344851014116 3.671770003479751
3 7 4.874481668315976 2.7173257928369066
3 8 4.605945389326146 1.9110878179621236
3 9 3.782034733258927 2.689145976129703
3 10 1.7505985363785843 2.691078133792801
3 11 2.6741589042790843 3.250536523558596
3 12 2.6762551521327675 2.7546913768762122
3 13 4.039747007259896 1.8890536354414393
3 14 2.859443495697187 2.155684789870249
3 15 5.036951423677628 2.3829645134079738
3 16 1.6383853707650968 1.338335153118516
3 17 5.662567112103482 1.004093999009536
3 18 5.730562154401987 3.2814483788889155
3 19 3.36169908986837 3.1288058697425356
3 20 6.262172729411477 2.1176241180044557
3 21 3.9315748910917425 0.8101631963687863
3 22 2.6156326668439704 1.4739104296667396
3 23 6.291559281366422 3.022148669635401
3 24 5.031703818759509 1.1107368776030246
3 25 4.228154632484711 1.3593669160296868
3 26 3.4626270630804603 2.4080542725665257
3 27 4.117363041103557 3.473497281041725
3 28 5.372675081616938 1.7943278461933878
3 29 1.8850322229171128 3.61734174343858
3 30 2.365769943290039 1.0319197054623326
3 31 4.534710916794182 3.454150702822021
3 32 5.681295886997674 2.7017098379164652
3 33 2.0393480707943996 2.6009777983968005
3 34 3.1805788144190448 1.022405054059747
4 3 3.347139936667424 1.7535832496954389
4 4 6.638169861974755 1.516941405984159
4 5 1.6259895820942443 1.8641850870548438
4 6 5.066633136107271 4.387543780637331
4 7 4.9721242610246446 3.187238567535459
4 8 4.672133544813375 2.271567497876808
4 9 3.902104285968974 2.956861251787823
4 10 1.425038305189746 2.8481657248905634
4 11 2.7267305042347205 3.716187333384227
4 12 2.4458910491823644 3.233051050314286
4 13 4.054526325946762 2.026411028136437
4 14 2.7223224161269632 2.416454222440258
4 15 4.63133559855018 2.601974515338453
4 16 1.3221134212932986 1.335731383617187
4 17 5.922632751649934 1.259564556943954
4 18 5.849762398958668 3.7360088627246935
4 19 3.378397346144042 3.5735353496028033
4 20 6.642864202326529 2.4345211725086515
4 21 4.060222460440201 0.7114115745502732
4 22 2.479907372181744 1.7887432717476426
4 23 6.505819371019804 3.4124243394348404
4 24 5.052416685763107 1.1902890228435925
4 25 4.212790538134241 1.4024132018498205
4 26 3.3148671341697327 2.4800741917618767
4 27 3.9575176798058407 3.9332378316872205
4 28 5.422137568535204 2.0220956282897853
4 29 2.0299264511020905 4.225615903931899
4 30 2.365769943290039 1.0319197054623326
4 31 4.534710916794183 4.050714340058475
4 32 5.745874114341507 2.992490084609353
4 33 1.814569921526772 3.140744827088488
4 34 3.175631280545804 1.037149293546564
5 3 3.3399454153559747 2.0496803187155495
5 4 6.743161078145328 1.7020900542001935
5 5 1.629376004600106 2.2327563781961994
5 6 5.123435891770039 5.105289374132498
5 7 4.972124261024644 3.692429961602178
5 8 4.8032452995606265 2.6577342458932374
5 9 4.126982682917037 3.3126772512346556
5 10 1.2005917021748596 2.9010153660165345
5 11 2.719862819401708 4.188126759252339
5 12 2.105334430263474 3.72104820317313
5 13 3.9622569129144285 2.1806257358922054
5 14 2.653661608840481 2.8071932175041256
5 15 4.202245398065375 2.8333797958583697
5 16 1.1087266808278156 1.569657038606861
5 17 6.1413684613234505 1.6523417366168043
5 18 5.908009718475772 4.196352427321906
5 19 3.3659693676943454 4.022945412611698
5 20 6.875454755788246 2.804305383185619
5 21 4.1203430966074945 0.7715322107175665
5 22 2.322017834451827 2.162592159329782
5 23 6.586402753124297 3.859862139839923
5 24 4.98261978668421 1.3513750182299369
5 25 4.181873175009946 1.4890357921239208
5 26 3.2612009798221173 2.7005384280262956
5 27 3.6660585806022192 4.336397764301734
5 28 5.316326635743649 2.416157256449651
5 29 2.3318783225299518 4.8274490055381225
5 30 2.2055801180773615 1.2751389241534767
5 31 4.680405597825383 4.585459416814893
5 32 5.919688429555331 3.247513101749303
5 33 1.4673944553196836 3.660017622501803
5 34 3.118357717360844 1.207831324937948
6 3 3.0909257295590766 2.357292871758777
6 4 6.503959511063852 2.1852998864586985
6 5 1.6418009314215742 2.602672822293625
6 6 5.088513780821159 5.823720996717313
6 7 4.9721242610246446 4.197621355668898
6 8 4.968222702299248 2.6583794966818
6 9 4.284642953841471 3.8268176867922272
6 10 1.227611611494479 3.2982246883361093
6 11 2.44656542071852 4.548278986258701
6 12 1.8466306945362605 4.262124103979368
6 13 4.0639802524184825 2.4179801947349966
6 14 2.5349366729608973 3.3612429182755195
6 15 3.963364038064716 3.055758675616869
6 16 1.0760936669936485 1.9694432039335767
6 17 6.19979039697635 1.4406700234626344
6 18 5.96385765722002 4.673470939143083
6 19 3.587332362182437 4.2509822161201996
6 20 6.934539647051115 3.1661994309073975
6 21 4.400572751652428 1.0517618657625005
6 22 2.236413745975821 2.512982818291503
6 23 6.697973003555422 4.33577783258414
6 24 5.199739643555259 1.4781323144600054
6 25 4.098876560270382 1.7234685386377984
6 26 3.261200979822117 3.005667517718521
6 27 3.3741885864288577 4.783897215760551
6 28 5.314657799800719 2.947068437418527
6 29 2.6118053625530426 5.437810977525773
6 30 2.058544379043058 1.6045569232072487
6 31 5.10581877799274 5.001534585312425
6 32 5.95758827218118 3.6437840510552895
6 33 1.1832446383884025 4.21851898681501
6 34 3.0709792219223653 1.3490248773556979
7 3 3.0463005727665013 2.412418065443723
7 4 6.27013911027407 2.519546280080096
7 5 1.7128987872368198 2.981321249152954
7 6 4.93683881954152 6.529753219210536
7 7 5.09209275839037 4.616390303469586
7 8 5.159386063261528 2.789860622200865
7 9 4.392460457214821 4.354323778172497
7 10 1.3600616745119793 3.6512801946052416
7 11 2.182344636465386 4.914801661824333
7 12 1.5866433726398215 4.802584518598668
7 13 4.131896443524425 2.6767167993131866
7 14 2.6039034800285052 3.92252223326936
7 15 4.269793106619573 3.3621877441717256
7 16 1.0760936669936485 2.399173583574671
7 17 6.485328243686629 1.584679879816317
7 18 6.051728473009224 5.1452069494132635
7 19 3.623958148901196 4.395130945206255
7 20 6.853083430578372 3.443160218446968
7 21 4.716109708226749 1.1778011987606547
7 22 2.2332513328140355 2.836619328426148
7 23 6.769970321196305 4.81938135650715
7 24 5.222872018152198 1.7287566842891366
7 25 4.064878351841173 1.9331923955239887
7 26 3.2668811724461664 3.2686661473818948
7 27 3.095137123160198 5.239362983234011
7 28 5.236114545726109 3.45900901207429
7 29 2.7686812979501987 6.092687523553479
7 30 2.052331869480527 1.8377462297441987
7 31 5.152498269055418 5.579911788486321
7 32 5.967544177273385 4.076017478304455
7 33 1.0940109564175151 4.54511444158963
7 34 3.0709792219223653 1.3490248773556979
8 3 3.041717274691511 2.4723778282774704
8 4 6.167840114307812 2.963301241444989
8 5 1.8090648798095632 3.3436049540864445
8 6 4.625728681793902 7.180106347483417
8 7 5.177789061671627 5.0598481230717995
8 8 5.385240975444789 3.1465497969131944
8 9 4.2916928474036 4.466805208505759
8 10 1.52285746223999 3.9525844410567226
8 11 2.1455572908315834 5.385355248554802
8 12 1.4769675790944878 5.37295061087489
8 13 4.172216162466649 2.9141189858266454
8 14 2.562457561487435 4.328525427296612
8 15 4.392989306184206 3.7208928083596238
8 16 1.0760936669936483 2.8289039632157653
8 17 6.796003571653707 1.962603177831485
8 18 6.187438994656092 5.60720540045144
8 19 3.4553649470050507 4.451328679171637
8 20 6.79427721041244 3.863255074702134
8 21 5.1296135730685375 1.3041346133342202
8 22 2.3862150053973505 3.0873709439870396
8 23 6.769970321196305 5.311476262332645
8 24 5.206825397814884 2.0383490832789652
8 25 4.082043640096615 2.116339273282046
8 26 3.2876418517504375 3.419811555975496
8 27 2.885374437498184 5.709003165350596
8 28 5.071226248785014 3.9476838198367092
8 29 2.9700839713930813 6.727978675583714
8 30 1.9924796385144101 2.0712527788933364
8 31 5.167472470237886 6.170641443469652
8 32 6.025116661602588 4.491871892081808
8 33 1.1573388651717194 4.766958479903922
8 34 3.073650158183366 1.3956049407383615
9 3 3.0373252267064816 2.6132293742098067
9 4 6.167840114307813 3.502475732389735
9 5 2.0053609013182414 3.640523134538023
9 6 4.536486425225172 7.881509915720539
9 7 5.177789061671626 5.565039517138518
9 8 5.412683292641857 3.5776732382924417
9 9 4.058154483543881 4.48251311135999
9 10 1.2627682906381126 4.082629026857662
9 11 2.1322855584228346 5.856826647003586
