timeStep pedestrianId x-PID10 y-PID10
1 3 3.087112490412782 1.4329320419329765
1 4 5.817580981680732 1.2570687892534442
1 5 2.3663163961933535 1.795345631152077
1 6 4.984344851014116 2.9496295787160483
1 7 4.627506463842134 2.3013674270041293
1 8 4.597244138780281 1.5733528727666792
1 9 4.087111982091295 2.2838579344850882
1 10 2.173243440231636 2.398477815740688
1 11 2.580314853559471 2.789252297161917
1 12 2.563803464488137 2.229916834534604
1 13 3.8073170763263766 1.7491982482067865
1 14 3.176043324709412 1.9973848753641366
1 15 5.190165957955056 2.229749979130546
1 16 2.030248343388973 1.514719987707146
1 17 5.375849815672753 1.0144153060595964
1 18 5.557868807439759 2.831963204091878
1 19 3.3167043876030546 2.6886236260600294
1 20 5.727300281338902 1.8883930688304948
1 21 3.6040020895344513 1.061612528689997
1 22 2.7446026367403946 1.1770647822099285
1 23 5.964777507966679 2.6799889304286113
1 24 4.740039850072157 1.1746930104285838
1 25 4.228154632484711 1.3593669160296868
1 26 3.610386991991188 2.3360343533711743
1 27 4.117363041103558 2.9392278241618652
1 28 5.172761028754343 1.7276898285725228
1 29 2.1287094491759366 2.9895720730604087
1 30 2.365769943290039 1.0319197054623326
1 31 4.534710916794183 2.857587065585567
1 32 5.686844123665127 2.3879744660421296
1 33 2.0050541273716584 1.9983842211114982
1 34 3.1805788144190448 1.022405054059747
2 3 3.101565451235468 1.5780187793326539
2 4 5.8158668938806315 1.413688306651286
2 5 2.3953197292778596 1.8829164555946962
2 6 4.9753310997216165 3.1972165156224017
2 7 4.625038196952225 2.4443502394633203
2 8 4.590954069778195 1.7068837259672127
2 9 4.118824247354861 2.4521669760872906
2 10 2.1832279827437637 2.5632866380121366
2 11 2.6218611008269717 2.953816880330874
2 12 2.6113129920683225 2.405555243462696
2 13 3.7860857530563345 1.893054272998207
2 14 3.183650188489172 2.1802669901099945
2 15 5.164444424609785 2.409119433922933
2 16 2.0185223386414664 1.606433811781637
2 17 5.357476168527203 1.1938676191846103
2 18 5.539950598292005 3.006565869759233
2 19 3.3198439405154634 2.851589260671934
2 20 5.7210217576085345 2.045286348603884
2 21 3.6122561380199243 1.2324842942547576
2 22 2.7444018490655444 1.2970229182193145
2 23 5.976252315174679 2.837839971359541
2 24 4.748174656466989 1.3251822274007468
2 25 4.227418191067861 1.4841416462439962
2 26 3.5991317271955396 2.4255629621138994
2 27 4.120025594805456 3.1280664633883934
2 28 5.1597183045852315 1.8662673980417277
2 29 2.1679226291615667 3.2155629832011474
2 30 2.3592904322140833 1.20985894848879
2 31 4.535616057969154 3.0552619514055745
2 32 5.677960837054871 2.4972563005323427
2 33 2.002860825052874 2.1734798830373863
2 34 3.1927515718074946 1.126512932728798
3 3 3.1316122912084245 1.9030129271900758
3 4 5.809947957165865 1.754856722414295
3 5 2.4470797332663903 2.108785558705757
3 6 4.954144570688346 3.748983052022059
3 7 4.619597677011551 2.775473294748085
3 8 4.573995241523847 2.014082251548727
3 9 4.167673771739369 2.8386330689934134
3 10 2.2141953388807516 2.9404336429620934
3 11 2.7035394062556652 3.324686841302553
3 12 2.7010337402309963 2.801233203161724
3 13 3.745265292061975 2.2202805937421486
3 14 3.1919274572760643 2.5891758373889897
3 15 5.1110916847519 2.823097785838591
3 16 1.992841441895657 1.8365071989609771
3 17 5.321466082062064 1.559656464051832
3 18 5.49852031113287 3.390771912989523
3 19 3.3364332910141066 3.2165215915921066
3 20 5.701647904031458 2.399758725091161
3 21 3.6220441013585414 1.5894406498220666
3 22 2.763393599992766 1.5545689524310913
3 23 5.987920738339646 3.1895652721612704
3 24 4.75488834767796 1.6538906406942784
3 25 4.227727565082554 1.7627000980811338
3 26 3.5756660511462743 2.63845052705141
3 27 4.128182169956092 3.544631516960182
3 28 5.124763672677537 2.189398900127123
3 29 2.259666409431286 3.7159035686856225
3 30 2.3530652350988723 1.5774039311991788
3 31 4.54094883202384 3.493181497923606
3 32 5.665741279632438 2.7683847091603067
3 33 2.013130564692678 2.5683048599907363
3 34 3.217783790191324 1.3387394835265483
4 3 3.162100154274444 2.3060742331460107
4 4 5.797511363451028 2.1734383977693
4 5 2.4959413245476703 2.4332471716334645
4 6 4.924026836052338 4.435974081567348
4 7 4.6114462660191435 3.196219141448677
4 8 4.54787789977456 2.4103494274840114
4 9 4.211621856448384 3.334403331898359
4 10 2.2587036773006814 3.422448560199997
4 11 2.7846605395184474 3.7971479160444748
4 12 2.7962617503784375 3.2932848111144115
4 13 3.7069212053352927 2.6299443169889907
4 14 3.1926169991355424 3.107794731642743
4 15 5.066497003172218 3.3575300223588656
4 16 1.9658636819282855 2.151081026163332
4 17 5.285687174529681 1.9860448489282398
4 18 5.443637988636918 3.863084127035993
4 19 3.3728741372011677 3.672826674094076
4 20 5.668047916063991 2.841165624508911
4 21 3.6237962587338726 2.015185294667153
4 22 2.8141285007650003 1.8597730661665184
4 23 5.979672594108511 3.628018007068629
4 24 4.755769154255929 2.0580470011429033
4 25 4.225467941363538 2.1110785860759775
4 26 3.5780868071352696 2.9223263203866696
4 27 4.1548297569092165 4.05118206067227
4 28 5.078980807016628 2.6133657592408204
4 29 2.3853456613873916 4.333400233224845
4 30 2.370759569206661 2.01561771572004
4 31 4.557621373570672 4.034950675045882
4 32 5.6463333491862 3.1447169109119173
4 33 2.04756426404058 3.0605441488349676
4 34 3.2519452181603485 1.580474931085172
5 3 3.181468158581593 2.7399356702933426
5 4 5.776725553704983 2.627333771897629
5 5 2.5413690346569267 2.8262507238141454
5 6 4.925597225179615 5.1584788365032805
5 7 4.600830037869735 3.6486571343051146
5 8 4.517660686917099 2.85237823553673
5 9 4.270304678718724 3.878589643643057
5 10 2.3119036415445 3.9549915836174536
5 11 2.8514120667043117 4.322586430060124
5 12 2.8802807993893786 3.827056440406519
5 13 3.680244238317339 3.0648970090146572
5 14 3.2263873966792445 3.6776267445573287
5 15 5.019104944645291 3.94608459909947
5 16 1.9491714367282817 2.507950115437925
5 17 5.256642971220925 2.4384239555631146
5 18 5.3828059331107205 4.37270248757425
5 19 3.4185281950144866 4.1664589394848655
5 20 5.619396693222576 3.3148319812022007
5 21 3.6071420208619442 2.4679059613030283
5 22 2.8702735321842154 2.181262954675386
5 23 5.948446693114434 4.103951389482685
5 24 4.753505846996918 2.5011924438550537
5 25 4.22760450378503 2.491475552495504
5 26 3.5718063643661453 3.252553247943861
5 27 4.225351824679605 4.557818356906205
5 28 5.030053306524408 3.093305007765383
5 29 2.533559584714643 4.995848238211792
5 30 2.4310520783008074 2.489569499511582
5 31 4.592655911515933 4.607423117087828
5 32 5.615174460139471 3.5941116692934587
5 33 2.1061456068900744 3.5905841098763496
5 34 3.295178293815386 1.8374546937010274
6 3 3.18850082440142 3.1826379325209735
6 4 5.747574299338416 3.0993607394559137
6 5 2.585746753584877 3.2697342027430896
6 6 4.998236801195909 5.904029832974346
6 7 4.588840910421574 4.102061569907416
6 8 4.490667863915223 3.3163256629792404
6 9 4.346162935128083 4.429157623839207
6 10 2.3748770281413325 4.510273763891783
6 11 2.9028593142428067 4.86892611168235
6 12 2.9488549829038915 4.37485034397173
6 13 3.6713434191241325 3.5016166490436835
6 14 3.296527068590121 4.256955787473298
6 15 4.974989270887107 4.547235740731669
6 16 1.9407536430814085 2.88218539946592
6 17 5.2341698936310905 2.905454437097438
6 18 5.3302907736798915 4.896860257645764
6 19 3.4413934281300618 4.648404123220503
6 20 5.555467089047162 3.800601031864904
6 21 3.57481692307589 2.9269227340374098
6 22 2.9181241495866397 2.5141231326362643
6 23 5.900575607296353 4.594895214721324
6 24 4.7507267069443655 2.970783888299346
6 25 4.242377241909957 2.880917986874519
6 26 3.5264751153628744 3.626220718979308
6 27 4.366659898189122 4.82782480657106
6 28 4.980215541301243 3.6014650915487123
6 29 2.693923166713411 5.67231021975904
6 30 2.5024311358588545 2.9847597446631355
6 31 4.733601058228151 5.069706853994423
6 32 5.574710905594801 4.087502832380135
6 33 2.185813143601893 4.131526331056884
6 34 3.3428200551401996 2.1127938645868953
7 3 3.1849071516874123 3.6221710315847715
7 4 5.711618801102994 3.5816760787209287
7 5 2.6252072565014584 3.7517439246797615
7 6 5.033607276451284 6.656768791544767
7 7 4.580826946754586 4.51208145178324
7 8 4.471881767786358 3.7849643424271378
7 9 4.442964849372994 4.8173425324917805
7 10 2.439577426053704 5.075976283440389
7 11 2.9224851036428903 5.4277548732428755
7 12 2.983404556595741 4.9101268646058935
7 13 3.6797258071790337 3.9521918194941827
7 14 3.3682532462611974 4.769889178752129
7 15 4.9798088272359635 5.120630899026536
7 16 1.9553182542066132 3.2609428381373937
7 17 5.215623150467792 3.380629331356261
7 18 5.3125064862862015 5.425525271326671
7 19 3.3514863918089293 4.850935049212831
7 20 5.483464604380229 4.294072955781113
7 21 3.54151633659017 3.3808359236382004
7 22 2.955130130976919 2.8604465579707603
7 23 5.841985617239574 5.088596021306544
7 24 4.741815630526609 3.458484300912632
7 25 4.269648844847863 3.269268246991574
7 26 3.4460666917224176 4.013803922569472
7 27 4.503046172488863 4.736339328945008
7 28 4.932589745402833 4.115224226422401
7 29 2.8579950949033623 6.348927664547221
7 30 2.560151402880277 3.4847543400537004
7 31 5.016835011722793 5.614814195257161
7 32 5.53380499590245 4.593043115053833
7 33 2.2825908553388805 4.671795702097545
7 34 3.3876137156215336 2.4084787988875664
8 3 3.180185157483113 4.04190625340887
8 4 5.67186672728465 4.069164310191574
8 5 2.6564959733906255 4.251148241831941
8 6 4.949495810874031 7.3972019843236865
8 7 4.620921420705996 4.719850881877843
8 8 4.461843550020852 4.22766597932784
8 9 4.50095595194033 4.828535088444951
8 10 2.5146344526296316 5.645080411008369
8 11 2.935878048971847 5.996174023788168
8 12 2.9642696189360938 5.465158671484488
8 13 3.6750729258775006 4.415662956766344
8 14 3.2342728928361497 4.8747391637912765
8 15 5.003473302531101 5.702294063587573
8 16 1.996003038039203 3.6399960814258985
8 17 5.199471049108233 3.8563283591382733
8 18 5.313594565077635 5.942063589837202
8 19 3.0631612452593338 4.83821134416603
8 20 5.415921909428179 4.791260833867491
8 21 3.51757312590401 3.820848865676792
8 22 2.9853979206705437 3.2209717252590524
8 23 5.777398920141789 5.577878472847859
8 24 4.74105662490995 3.948179017549477
8 25 4.309353194678893 3.6509763620601094
8 26 3.3654538729587737 4.372855373884019
8 27 4.640083404383323 4.8049866044831075
8 28 4.921489193781474 4.589782044742539
8 29 3.0364640652250605 7.025104094084637
8 30 2.6046105617946913 3.9788098755509522
8 31 5.132375527834079 6.267088701443065
8 32 5.50376811729112 5.093552734094619
8 33 2.383524498907474 5.208475210171
8 34 3.42090049856465 2.722479172116234
9 3 3.180692631477408 4.407856860790212
9 4 5.6369924512794745 4.555673178796195
9 5 2.657468609485448 4.731819174728218
9 6 4.755808216916603 8.101203065551232
9 7 4.687943267810436 4.758377428587193
9 8 4.443384498359589 4.5628588015833875
9 9 4.495257848698628 4.822487203058385
9 10 2.603748721504815 6.212016717729664
9 11 2.976387138758373 6.5712094770894
