timeStep pedestrianId x-PID10 y-PID10
1 3 3.087112490412782 1.4329320419329765
1 4 5.817580981680732 1.2570687892534442
1 5 2.3663163961933535 1.795345631152077
1 6 4.984344851014116 2.9496295787160483
1 7 4.627506463842134 2.3013674270041293
1 8 4.597244138780281 1.5733528727666792
1 9 4.087111982091295 2.2838579344850882
1 10 2.173243440231636 2.398477815740688
1 11 2.580314853559471 2.789252297161917
1 12 2.563803464488137 2.229916834534604
1 13 3.8073170763263766 1.7491982482067865
1 14 3.176043324709412 1.9973848753641366
1 15 5.190165957955056 2.229749979130546
1 16 2.030248343388973 1.514719987707146
1 17 5.375849815672753 1.0144153060595964
1 18 5.557868807439759 2.831963204091878
1 19 3.3167043876030546 2.6886236260600294
1 20 5.727300281338902 1.8883930688304948
1 21 3.6040020895344513 1.061612528689997
1 22 2.7446026367403946 1.1770647822099285
1 23 5.964777507966679 2.6799889304286113
1 24 4.740039850072157 1.1746930104285838
1 25 4.228154632484711 1.3593669160296868
1 26 3.610386991991188 2.3360343533711743
1 27 4.117363041103558 2.9392278241618652
1 28 5.172761028754343 1.7276898285725228
1 29 2.1287094491759366 2.9895720730604087
1 30 2.365769943290039 1.0319197054623326
1 31 4.534710916794183 2.857587065585567
1 32 5.686844123665127 2.3879744660421296
1 33 2.0050541273716584 1.9983842211114982
1 34 3.1805788144190448 1.022405054059747
2 3 3.087112490412782 1.4329320419329765
2 4 5.817580981680732 1.2570687892534442
2 5 2.3663163961933535 1.795345631152077
2 6 4.984344851014116 2.9496295787160483
2 7 4.627506463842134 2.3013674270041293
2 8 4.597244138780281 1.5733528727666792
2 9 4.087111982091295 2.2838579344850882
2 10 2.173243440231636 2.398477815740688
2 11 2.580314853559471 2.789252297161917
2 12 2.563803464488137 2.229916834534604
2 13 3.8073170763263766 1.7491982482067865
2 14 3.176043324709412 1.9973848753641366
2 15 5.190165957955056 2.229749979130546
2 16 2.030248343388973 1.514719987707146
2 17 5.375849815672753 1.0144153060595964
2 18 5.557868807439759 2.831963204091878
2 19 3.3167043876030546 2.6886236260600294
2 20 5.727300281338902 1.8883930688304948
2 21 3.6040020895344513 1.061612528689997
2 22 2.7446026367403946 1.1770647822099285
2 23 5.964777507966679 2.6799889304286113
2 24 4.740039850072157 1.1746930104285838
2 25 4.228154632484711 1.3593669160296868
2 26 3.610386991991188 2.3360343533711743
2 27 4.117363041103558 2.9392278241618652
2 28 5.172761028754343 1.7276898285725228
2 29 2.1287094491759366 2.9895720730604087
2 30 2.365769943290039 1.0319197054623326
2 31 4.534710916794183 2.857587065585567
2 32 5.686844123665127 2.3879744660421296
2 33 2.0050541273716584 1.9983842211114982
2 34 3.1805788144190448 1.022405054059747
3 3 3.4871124904127817 1.4329320419329765
3 4 5.817580981680732 1.6570687892534441
3 5 2.3663163961933535 2.195345631152077
3 6 4.984344851014116 3.349629578716048
3 7 4.627506463842134 2.3013674270041293
3 8 4.597244138780281 1.9733528727666791
3 9 4.087111982091295 2.683857934485088
3 10 2.173243440231636 2.798477815740688
3 11 2.580314853559471 3.189252297161917
3 12 2.963803464488137 2.229916834534604
3 13 3.8073170763263766 2.1491982482067864
3 14 3.176043324709412 2.3973848753641365
3 15 5.190165957955056 2.629749979130546
3 16 2.430248343388973 1.514719987707146
3 17 5.375849815672753 1.4144153060595963
3 18 5.557868807439759 3.231963204091878
3 19 3.3167043876030546 3.0886236260600293
3 20 5.327300281338902 1.8883930688304948
3 21 3.6040020895344513 1.061612528689997
3 22 2.7446026367403946 1.5770647822099284
3 23 5.964777507966679 3.079988930428611
3 24 4.740039850072157 1.1746930104285838
3 25 4.228154632484711 1.7593669160296868
3 26 3.610386991991188 2.736034353371174
3 27 4.117363041103558 3.339227824161865
3 28 5.172761028754343 2.1276898285725228
3 29 2.1287094491759366 3.3895720730604086
3 30 2.365769943290039 1.0319197054623326
3 31 4.534710916794183 3.2575870655855668
3 32 5.686844123665127 2.3879744660421296
3 33 2.4050541273716584 1.9983842211114982
3 34 3.1805788144190448 1.022405054059747
4 3 3.4871124904127817 1.8329320419329767
4 4 5.817580981680732 2.057068789253444
4 5 2.3663163961933535 2.595345631152077
4 6 4.984344851014116 3.749629578716048
4 7 4.627506463842134 2.7013674270041292
4 8 4.597244138780281 1.9733528727666791
4 9 4.087111982091295 3.083857934485088
4 10 2.173243440231636 3.198477815740688
4 11 2.580314853559471 3.589252297161917
4 12 2.963803464488137 2.629916834534604
4 13 3.8073170763263766 2.5491982482067863
4 14 3.176043324709412 2.7973848753641364
4 15 5.190165957955056 3.029749979130546
4 16 2.430248343388973 1.514719987707146
4 17 4.975849815672753 1.4144153060595963
4 18 5.557868807439759 3.631963204091878
4 19 3.3167043876030546 3.488623626060029
4 20 5.327300281338902 2.2883930688304948
4 21 3.6040020895344513 1.061612528689997
4 22 2.7446026367403946 1.9770647822099283
4 23 5.964777507966679 3.479988930428611
4 24 4.740039850072157 1.5746930104285837
4 25 4.228154632484711 2.1593669160296867
4 26 3.610386991991188 3.136034353371174
4 27 4.117363041103558 3.739227824161865
4 28 5.172761028754343 2.5276898285725227
4 29 2.1287094491759366 3.7895720730604086
4 30 2.765769943290039 1.0319197054623326
4 31 4.534710916794183 3.6575870655855667
4 32 5.686844123665127 2.7879744660421295
4 33 2.4050541273716584 2.398384221111498
4 34 3.1805788144190448 1.4224050540597468
5 3 3.4871124904127817 2.2329320419329766
5 4 5.817580981680732 2.457068789253444
5 5 2.3663163961933535 2.9953456311520767
5 6 4.984344851014116 4.149629578716048
5 7 4.627506463842134 3.101367427004129
5 8 4.597244138780281 2.373352872766679
5 9 4.087111982091295 3.483857934485088
5 10 2.173243440231636 3.598477815740688
5 11 2.580314853559471 3.989252297161917
5 12 2.963803464488137 3.0299168345346037
5 13 3.8073170763263766 2.949198248206786
5 14 3.176043324709412 3.1973848753641363
5 15 5.190165957955056 3.4297499791305457
5 16 2.430248343388973 1.9147199877071461
5 17 4.975849815672753 1.8144153060595962
5 18 5.557868807439759 4.031963204091878
5 19 3.3167043876030546 3.888623626060029
5 20 5.327300281338902 2.6883930688304947
5 21 3.6040020895344513 1.4616125286899968
5 22 2.7446026367403946 2.3770647822099282
5 23 5.964777507966679 3.879988930428611
5 24 4.740039850072157 1.9746930104285836
5 25 4.228154632484711 2.5593669160296866
5 26 3.610386991991188 3.536034353371174
5 27 4.117363041103558 4.139227824161865
5 28 5.172761028754343 2.9276898285725226
5 29 2.1287094491759366 4.1895720730604085
5 30 2.765769943290039 1.4319197054623327
5 31 4.534710916794183 4.057587065585567
5 32 5.686844123665127 3.1879744660421294
5 33 2.4050541273716584 2.798384221111498
5 34 3.1805788144190448 1.8224050540597467
6 3 3.4871124904127817 2.6329320419329765
6 4 5.817580981680732 2.857068789253444
6 5 2.3663163961933535 3.3953456311520767
6 6 4.984344851014116 4.549629578716049
6 7 4.627506463842134 3.501367427004129
6 8 4.597244138780281 2.773352872766679
6 9 4.087111982091295 3.883857934485088
6 10 2.173243440231636 3.9984778157406877
6 11 2.580314853559471 4.389252297161917
6 12 2.963803464488137 3.4299168345346036
6 13 3.8073170763263766 3.349198248206786
6 14 3.176043324709412 3.597384875364136
6 15 5.190165957955056 3.8297499791305456
6 16 2.430248343388973 2.314719987707146
6 17 4.975849815672753 2.214415306059596
6 18 5.557868807439759 4.431963204091878
6 19 3.3167043876030546 4.288623626060029
6 20 5.327300281338902 3.0883930688304946
6 21 3.6040020895344513 1.8616125286899967
6 22 2.7446026367403946 2.777064782209928
6 23 5.964777507966679 4.279988930428611
6 24 4.740039850072157 2.3746930104285835
6 25 4.228154632484711 2.9593669160296865
6 26 3.610386991991188 3.936034353371174
6 27 4.117363041103558 4.539227824161865
6 28 5.172761028754343 3.3276898285725225
6 29 2.1287094491759366 4.589572073060409
6 30 2.765769943290039 1.8319197054623326
6 31 4.534710916794183 4.457587065585567
6 32 5.686844123665127 3.5879744660421293
6 33 2.4050541273716584 3.198384221111498
6 34 3.1805788144190448 2.2224050540597466
7 3 3.4871124904127817 3.0329320419329764
7 4 5.817580981680732 3.257068789253444
7 5 2.3663163961933535 3.7953456311520766
7 6 4.984344851014116 4.949629578716049
7 7 4.627506463842134 3.901367427004129
7 8 4.597244138780281 3.173352872766679
7 9 4.087111982091295 4.283857934485088
7 10 2.173243440231636 4.398477815740688
7 11 2.580314853559471 4.789252297161918
7 12 2.963803464488137 3.8299168345346035
7 13 3.8073170763263766 3.749198248206786
7 14 3.176043324709412 3.997384875364136
7 15 5.190165957955056 4.2297499791305455
7 16 2.430248343388973 2.714719987707146
7 17 4.975849815672753 2.614415306059596
7 18 5.557868807439759 4.8319632040918785
7 19 3.3167043876030546 4.688623626060029
7 20 5.327300281338902 3.4883930688304945
7 21 3.6040020895344513 2.2616125286899966
7 22 2.7446026367403946 3.177064782209928
7 23 5.964777507966679 4.679988930428611
7 24 4.740039850072157 2.7746930104285834
7 25 4.228154632484711 3.3593669160296864
7 26 3.610386991991188 4.336034353371174
7 27 4.117363041103558 4.939227824161866
7 28 5.172761028754343 3.7276898285725224
7 29 2.1287094491759366 4.989572073060409
7 30 2.765769943290039 2.2319197054623325
7 31 4.534710916794183 4.857587065585568
7 32 5.686844123665127 3.9879744660421292
7 33 2.4050541273716584 3.598384221111498
7 34 3.1805788144190448 2.6224050540597466
8 3 3.4871124904127817 3.4329320419329763
8 4 5.817580981680732 3.6570687892534437
8 5 2.3663163961933535 4.195345631152077
8 6 4.984344851014116 5.3496295787160495
8 7 4.627506463842134 4.301367427004129
8 8 4.597244138780281 3.573352872766679
8 9 4.087111982091295 4.683857934485088
8 10 2.173243440231636 4.798477815740688
8 11 2.580314853559471 5.189252297161918
8 12 2.963803464488137 4.229916834534603
8 13 3.8073170763263766 4.149198248206786
8 14 3.176043324709412 4.3973848753641365
8 15 5.190165957955056 4.629749979130546
8 16 2.430248343388973 3.114719987707146
8 17 4.975849815672753 3.014415306059596
8 18 5.557868807439759 5.231963204091879
8 19 3.3167043876030546 5.08862362606003
8 20 5.327300281338902 3.8883930688304944
8 21 3.6040020895344513 2.6616125286899965
8 22 2.7446026367403946 3.577064782209928
8 23 5.964777507966679 5.079988930428612
8 24 4.740039850072157 3.1746930104285833
8 25 4.228154632484711 3.7593669160296863
8 26 3.610386991991188 4.736034353371174
8 27 4.517363041103558 4.939227824161866
8 28 5.172761028754343 4.127689828572523
8 29 2.1287094491759366 5.3895720730604095
8 30 2.765769943290039 2.6319197054623324
8 31 4.534710916794183 5.257587065585568
8 32 5.686844123665127 4.387974466042129
8 33 2.4050541273716584 3.9983842211114977
8 34 3.1805788144190448 3.0224050540597465
9 3 3.4871124904127817 3.832932041932976
9 4 5.817580981680732 4.057068789253444
9 5 2.3663163961933535 4.595345631152077
9 6 4.984344851014116 5.74962957871605
9 7 4.627506463842134 4.701367427004129
9 8 4.597244138780281 3.9733528727666787
9 9 4.087111982091295 4.683857934485088
9 10 2.173243440231636 5.198477815740689
9 11 2.580314853559471 5.589252297161918
9 12 2.963803464488137 4.629916834534604
